"rfc","mes","actividad","curp","nombre","ap_paterno","ap_materno"
"BIM200010DJ6",5,"3012","UASK721009MDFAAA17","SERGIO","BARRETO","SALAZAR"
"ATR030202FG2",5,"7012","TODJ082316HMCANS17","GUILLERMO","MOTA","SABAS"
"SDN062016KA3",5,"6212","MAAA602726HDFTSN13","FABIAN","HERRERA","GUTIERREZ"
"PQU062206SI8",5,"8310","VAJD082718MCHUAN16","MONSERRAT","MONTOYA","APARICIO"
"GMP021606PW0",5,"8910","FOSD021706MDFLLN18","OSWALDO","YERENA","RUBIO"
"CFR672003QI1",5,"6310","TOCF702626MDFVBB17","ALDHAIR","LEON","EZ"
"SRC221761LC2",5,"6616","AUGR021607MMCLAS17","CARLOS","BALTAZAR","PEREZ"
"CNO062216AA7",5,"8310","PRGL072613HMCXNS11","EZEQUIEL","ANAYA","EZ"
"SAO230007KU7",5,"6010","LOHM062206MMCPAN13","DARINEL","GONZALEZ","PINEDA"
"ACL0626107W6",5,"8211","PRHM062729MDFAAA19","ELIZABETH","UBALDO","CAMACHO"
"SMR702913AR2",5,"7616","CAAF032717HMCSLA12","ISABEL","CARRILLO","FRANCISCO"
"SGA0302260P0",5,"8710","PRCD720020HPLAAN26","MARTIN","NOLASCO","ACOSTA"
"ABP022701007",5,"6914","NAAR762617MMCVNL12","ANDRES","SALINAS","SANTILLAN"
"BSI260001766",5,"4116","AACA721026HDFMAN14","FERNANDO","ESPARZA","FRANCO"
"CCO0626260N3",5,"7611","AIPM032717MJCADA17","VERONICA","APPENDINI","FERRER"
"MTR332606R63",5,"8310","MAVR060216HCLAUA11","GIOVANNI","MERCADO","SANTA"
"CUTL722607L40",5,"6310","MATN702713MDFAAY11","MANUEL","VELASCO","RIVERA"
"ASR210027LB6",5,"7411","RIAP760226HTLSMD16","DANIEL","SANCHEZ","ARGOTE"
"APR672622KDA",5,"2410","SOCA072910HDFSXA12","JESUS","MARICHE","JUAREZ"
"ASF202707Q06",5,"7611","PAMV720002MDFCLA10","ANTONIO","SIMON","HERNANDEZ"
"NRF2716070N3",5,"2312","CAFJ072219HMCNLS19","ROSA","MEDINA","SEGUNDO"
"ICA0022206S0",5,"6614","HRCC000208HPLANA26","ANGELLO","GARCIA","BUCIO"
"RSJ020026RC2",5,"6310","GOPA060023HDFMAB16","DANIEL","MAYA","BLANCARTE"
"OSI760222A96",5,"3012","SAAJ072817HDFLLN13","ELIZABETH","CRUZ","LOPEZ"
"PAP201603TW7",5,"8310","SIFC772009MNRLNA10","MANUEL","BRIONES","CASTREJON"
"ORHM7026224L8",5,"9312","OIMR702626MDFAAS16","MARIA","FLORES","LIMON"
"RCG062326TU6",5,"3213","VIGJ762722MTSLAN10","ROSALBA","ZERME","GOMEZ"
"PAD7620612KA",5,"6212","MABR082708HVUASA16","CHRISTOPHER","HAENE","CABRERA"
"IMS320260I36",5,"8710","HRCI732619HVUAUD11","ROBERTO","QUIROZ","MORENO"
"RMR022617SR6",5,"2110","LOCV672310MDFPAA10","EDUARDO","MENDOZA","MALDONADO"
"RXT211303CM3",5,"8011","PAGA062213MPLSMA17","EDDI","REYES","GOMEZ"
"CAS062707LC6",5,"3012","GONH762626HMCNXG11","ALFREDO","UTRILLA","NEGRETE"
"SUM062606SU7",5,"6014","AIMO772013MTLSAA10","SUSANA","LOPEZ","LOPEZ"
"TPM770203966",5,"3010","VIAP702627HCSADD19","ANGEL","ACACIO","GACAL"
"KAA072221NI7",5,"6216","CXCA772726MDFSAN11","CARLOS","TORRES","HERNANDEZ"
"ABC170002A44",5,"6212","MALR022713HSPCPN17","ANTONIO","REYES","CASTILLO"
"PWS2017260M8",5,"8310","TOPT762710MHGLAT18","ANTONIO","HERNANDEZ","SANTILLANES"
"ABC170002A44",5,"8310","GUSA062616MOCUAN17","ESBEIDY","SANTIAGO","ALMARAZ"
"OAH032616QA7",5,"8310","LOCM721600HOCPBA11","EDUARDO","GONZALEZ","CASTA"
"IMA0627106H0",5,"8310","CAAM670216MBCLMA10","FABIAN","MEDINA","GUTIERREZ"
"SAT0620078N2",5,"2910","CABI702607HMCAAS19","ISELA","FLORES","HERNANDEZ"
"AIN261026L70",5,"4212","ROBG702620MMCSAA18","ELENA","MADRIGAL","CARLOS"
"BIM200010DJ6",5,"8916","ARHN002626MDFVAL16","CESAR","CISNEROS","MOLINA"
"BBO760226FA6",5,"8011","HRVL002608HDFANS14","EMILIO","GOMEZ","CHACON"
"BVM760212LX1",5,"6014","AOAJ762712HDFJMN10","LIDIA","DIAZ","JOAQUIN"
"PSP271310SQ3",5,"8310","AAAV770226HHGMMC17","NORMA","SALGADO","PEREZ"
"RGA062616UB3",5,"4103","AROK732316MMCMSA16","RUBEN","ORTIZ","RUIZ"
"COH000210NS6",5,"9010","SRAC792623HPLDDS19","CRISTEL","VILLEGAS","VENTURA"
"GAT002702LP3",5,"6700","CAPF760202HDFSAD13","FELIX","HERNANDEZ","ROMERO"
"GGA060262GV4",5,"8310","AAPR772626HMCMLV11","FABIAN","ESPITIA","MONDRAGON"
"AMI231603B30",5,"8710","LALT660024HOCUUG10","MONICA","DIAZ","GONZALEZ"
"DBU270202UQ6",5,"8916","AOMA762601HDFSNF11","LILIANA","ORTIZ","VELASQUEZ"
"ACO662600KW7",5,"8310","LRCK062318MMCGMA10","ISIDORO","BALLESTEROS","HERNANDEZ"
"MIN702208M23",5,"8710","MASR762719MMCATS12","CECILIA","GONZALEZ","SAUZA"
"BNM032606VB0",5,"9212","LOFC732616HPLPLA11","DANIEL","GALINDO","JACINTO"
"GBS072607F06",5,"6701","CAGF721021HDFHAA10","MARIANA","CORICHI","BENITEZ"
"CIJ760214QK4",5,"9314","FOMT032000HMCLAM13","MELISSA","ARROYO","SANTIAGO"
"ICI271009CY9",5,"4212","CAVA702323MDFBCL17","RENE","ARCOS","MARURI"
"BMN762219927",5,"9314","BAVC721013MDFAAL16","GERMAN","ARCEO","TELLEZ"
"CAA7323020Y6",5,"8011","RRPA622604HDFNAN10","HIROSHI","LANDERO","MERCADO"
"HBI072617SY6",5,"8710","LAUM662306HDFAPA16","YOHALI","CHAVEZ","GUTIERREZ"
"MAS002627NN6",5,"8310","MAVS762626MDFALA17","SOFIA","LOPEZ","JIMENEZ"
"NSP730203IF2",5,"7010","VIGS662600HDFLUA11","DE","ORTIZ","MENDEZ"
"ILI271701RR0",5,"6616","COCY762006HGTAAV16","ANDRES","ALFEREZ","CUAPIO"
"PPL760003GU0",5,"8011","MAAA062026MDFTYS16","SONIA","MONTIEL","BAEZ"
"MAC0022068P0",5,"6012","MOSY060226MDFANU17","JUDITH","GONZALEZ","PINEDA"
"MAN7026007G6",5,"8310","BACS070260MDFAAS16","CARLOS","RODRIGUEZ","CAMPOS"
"SIA060007QA6",5,"3010","TOPA720129HDFAMC19","RAUL","BATA","LIRA"
"ARS210001CNA",5,"8313","ARAG082640HDFYMN14","KAREN","LOPEZ","CUELLAR"
"SRT2713079D9",5,"7012","FOQK721020MSALJA16","ALBERTO","MARTINEZ","JESUS"
"SPT200216QK8",5,"3012","GAAJ072707HGTAUM11","CARITINA","MORAN","GARCIA"
"DRM0820062R7",5,"6212","PRLI762007MDFAUV12","ALFONSO","GUERRERO","BUERON"
"SAW072610S90",5,"2910","MIKA632726MDFKTD16","ANTONIO","RAMOS","JUAREZ"
"DBD7922026G9",5,"8310","HRJA772026HDFAAL17","JIMENA","SANTOS","RUIZ"
"ACO062021TXA",5,"8917","GUAV072628HMCASC16","BONIFACIO","MATU","HERNANDEZ"
"TBB231706KU3",5,"6310","FOAM062006HPLLAA13","FRANCISCO","LUGO","LEON"
"MAN7026007G6",5,"2710","AOVO732607HGAJLM19","RICARDO","APREZA",NA
"ASU060201CA0",5,"6212","GASA002718HDFLTD16","ABEL","RAMIREZ","CERVANTES"
"OOF022627LX0",5,"6714","IAHA700022HDFBAL12","PABLO","SERAFIN","DIAZ"
"PAH720116LY6",5,"6717","ARLM720122HMCYPA16","FARIDE","ROMERO","BRAVO"
"SCC770000D23",5,"8710","GOSJ792603HHGNNN19","EMILIO","IRINEO","RODRIGUEZ"
"PMD271626RQ7",5,"6014","AICM772610MDFAMC17","ALEJANDRO","CASTRO","CHINO"
"AAY0327130Q6",5,"7616","SAGP060216MMCNTA18","LUIS","VILLAFA","LOYA"
"TIN271702LLA",5,"8310","GUGA762026MDFVAN11","GUADALUPE","ALEJANDRE","SANTA"
"SDN062016KA3",5,"6700","RAJF211610HVUVNAA2","ADRIANA","ARREDONDO","SANCHEZ"
"SHO760240NK2",5,"2118","PRAA662040MDFALC17","DANIEL","MARTINEZ","ZAMORA"
"MPS23021662A",5,"9010","OICA000026HDFAAA27","GUZBETH","DURAN","RODRIGUEZ"
"ASC200206PW2",5,"8310","HRCC662706HMCAAA01","ALBERTO","GUTIERREZ","PEREZ"
"CIM0628177A3",5,"8710","MRVA060227HMCNLL08","SILVIA","REYES","HERNANDEZ"
"CNM211020PN6",5,"8310","AACL762014MDFMSD16","RONAY","JIMENEZ","GOMEZ"
"CCO0626260N3",5,"8310","CRRY760023MDFNSH06","MARGARITO","CORONADO","SILVA"
"AAS790206D39",5,"4117","SRMJ700022HDFAAS26","BERNARDO","CAMARILLO","AQUINO"
"INF7226100UA",5,"7411","MRSS772626MDFNLN11","ALEJANDRA","VAZQUEZ","TERAN"
"SDN062016KA3",5,"7012","BAHC732723MMCAAA17","LAURA","RIOS","MIRA"
"HYA7722027Q0",5,"8310","TIAJ772006HDFALA19","JESSICA","RODRIGUEZ","SERRALDE"
"GAN062004SA1",5,"6218","BAGM632614HDFSTA13","ATZIRY","GARCIDUE","GOMEZ"
"PCA0602070B6",5,"8310","HROQ760226MVUALT27","REYNA","GONZALEZ","BASURTO"
"LBA030208BL6",5,"8310","OOLC660003MDFLMA23","ADRIAN","RUIZ","ORTIZ"
"ISO2610616W1",5,"8310","VRLA020106HJCLPC14","NELLY","ARELLANO","LA"
"MSR200207AG6",5,"8011","HUGC021616MPLYNL12","VERONICA","VERA","GONZALEZ"
"APF062610AA6",5,"8313","LOML630226HDFPAS17","BERTHA","MENDEZ","LOPEZ"
"UASH322616BI4",5,"8917","AOTV762006MQACMA10","DANIEL","PEREZ","SANCHEZ"
"MPA772626N00",5,"8812","PAGO722626MMCNLL17","ALBERTO","HERNANDEZ","GONZALEZ"
"SAM702808GQ0",5,"3010","LOMC002640HDFPAA04","PABLO","SANABRIA","FRAGOSO"
"ISM2613006N1",5,"6219","HRAA062623HJCAMN12","ANTONIO","TRENADO","NARANJO"
"GAN201707MSA",5,"8011","LOMI702919MMCPAL19","ARLETTE","MENDEZ","LOPEZ"
"ITA002603RA7",5,"8313","SASY201206MDFLLTA3","SERGIO","LIBORIO","MAYO"
"CCO0626260N3",5,"2116","DOAA062627HVUMLL16","DIANA","BENAVIDES","VAZQUEZ"
"PTI022312AJ6",5,"8310","SAFA762327HDFNLL17","ALEJANDRO","RIVERA","ESPINO"
"BNM032606VB0",5,"4116","MAFK080203MDFAAA26","ALEJANDRO","TENORIO","GUTIERREZ"
"UNI211220LY7",5,"3010","ARGL211616HMCAASA2","KARLA","RAMOS","SANCHEZ"
"BRL062404263",5,"8011","MANL072212HSLABA19","MANUEL","CRUZ","CHAN"
"UAGA021726DS2",5,"8310","MOCF732216HDFNHA12","OMAR","SANCHEZ","NAVARRO"
"OAW02020603A",5,"7611","TOUM032726MDFAAA18","OMAR","LABASTIDA","PEREZ"
"NSM231016SF6",5,"8310","PRML002612HDFAAN14","CATALINA","HERNANDEZ","PACHECO"
"VSR7722216KA",5,"7411","RIHJ702806MDFSAN16","GUADALUPE","INIESTA","RODRIGUEZ"
"RCA720220MF6",5,"6210","GUCM030206MMSUAA11","ANGELA","AGUILAR","LOPEZ"
"IAP7002276J6",5,"3010","HRSR070028MMSANS20","LUIS","SALINAS","GONZALEZ"
"IRJ220020AN1",5,"8011","SAGL021300MDFNAU11","MIGUEL","HERNANDEZ","LOPEZ"
"ABC170002A44",5,"6310","AAMD022216MCHMNN17","MARGARITA","SOLIS","GALVAN"
"IMS320260I36",5,"6700","PRPR792009HMCACD17","PRATEEK","RAMOS","CAMPOS"
"OWM200126AWA",5,"9010","SITG662661HJCLAL17","OSCAR","SEGURA","RAMOS"
"PRCL6026067U6",5,"6310","PACD732061HDFDBG16","EMMANUEL","BUENROSTRO","MOTA"
"LCO062026PF0",5,"8011","IACD660220HHGBHN11","JONATHAN","CASTILLO","GRIJALVA"
"SAC0210203N7",5,"7012","AUSA762716HDFGNA16","JUDITH","RIOJA","ALVAREZ"
"ARPI670223CL0",5,"3012","ARBJ660007HDFNCA20","MONSERRAT","LAMBARRI",NA
"CKY271920J26",5,"8310","SAOF060220HGTNLL10","DANIEL","GURIDI","GALICIA"
"APA200210SC6",5,"3010","PRSS702710MMCANN12","ANTONIO","BASTIDA","ACEVEDO"
"SRA231002AU6",5,"7010","VAGA662613MMCUSF10","RUBEN","SANCHEZ","SALINAS"
"PTR201818AD1",5,"4612","SACG762603HDFNAA13","JULIO","FRIAS","PERALTA"
"TOU201003NP0",5,"7616","TOJJ662227HDFAMA11","ALBERTO","GONZALEZ","OZ"
"CRX702700C76",5,"4212","LORV732612MDFPSA16","MANUEL","MONROY","TORRES"
"IAM000022BV0",5,"6014","CAPJ700202HDFAAA18","ROBERTA","SORIANO","PEREZ"
"SBA070023H62",5,"4616","ARAD072622HDFLGV10","LAURA","OCA","MARTINEZ"
"ACC062314NL0",5,"8314","AIDG072660MDFAAD16","GABRIELA","CASTRO","CARRILLO"
"KSR261713662",1,"6310",NA,"ARMANDO","PEREZ","ORDAZ"
"AAJ032716GD0",1,"4116",NA,"ADRIAN","MEDINA","GOMEZ"
"SAF072023QM7",1,"8314",NA,"TOMAS","LANTOS","HERNANDEZ"
"WAL0002237N6",1,"3010",NA,"VICTOR","GOVEA","GUTIERREZ"
"DMA702604MW7",1,"3213",NA,"DIEGO","SOLIS","REYES"
"GSF062008B73",1,"8316",NA,"CESAR","GARCIA","MARURI"
"NST002716UA3",1,"6310",NA,"ANDRES","TRESPALACIOS","SARMIENTO"
"CRD7727139N1",1,"8611",NA,"CARLOS","GONZALEZ","AVILA"
"JDI271707000",1,"2104",NA,"SUSANA","GARCIA","PONCE"
"BBS210126HP2",1,"8310",NA,"GABRIELA","MARTINEZ","BETANZOS"
"HTG261617AJ6",1,"6310",NA,"JORGE","MAYA","BARRAZA"
"GRS762206UA6",1,"2312",NA,"OLIVIA","AZCONA","SANCHEZ"
"IMR0027160Q7",1,"2118",NA,"MIGUEL","GUZMAN","LOPEZ"
"PPR760227FU7",1,"8310",NA,"RODRIGO","NAVARRETE","PUENTE"
"TAA020026CP1",1,"8710",NA,"HAZAEL","OLVERA","IBA"
"BNM032606VB0",1,"6814",NA,"GUADALUPE","VENTURA","REYES"
"CCO0626260N3",1,"8411",NA,"MIREYA","RAMIREZ","SANTOS"
"ADI020206C3A",1,"8310",NA,"ADOLFO","GONZALEZ","RAMOS"
"TBB231706KU3",1,"8310",NA,"DULCE","FLORES","ESQUIVEL"
"CON702306FH2",1,"9214",NA,"ANDREA","CERVANTES","FLORES"
"TLA762227DB1",1,"8710",NA,"FERNANDO","RODRIGUEZ","SANCHEZ"
"IAP772912U99",1,"8310",NA,"ABRAHAM","SAENZ","BRAVO"
"SBS062600KF6",1,"6310",NA,"INES","HERNANDEZ","PEREZ"
"GMR772712SP6",1,"3010",NA,"CECILIA","PAZ","AGUILAR"
"DSD060224TJ7",1,"8313",NA,"DIANA","SANTIAGO","VASQUEZ"
"RCL730026TG7",1,"7610",NA,"FERNANDA","VIZCAYA","QUEZADA"
"FMC790220J68",1,"6012",NA,"VIRIDIANA","MARTINEZ","JUAREZ"
"MDR072012AW7",1,"8710",NA,"LETICIA","GARCIA","TOVAR"
"LTA062702B72",1,"2312",NA,"ALBERTO","TAPIA","CRUZ"
"OPF201702GJ0",1,"8313",NA,"PAULINA","PI","ESPINOSA"
"PDP0726046L4",2,"6219",NA,"MIGUEL","VALLEJO","RIVERA"
"AAC7326072Q1",2,"6700",NA,"RENE","ORTIZ","TORRES"
"CMA0726026A9",2,"8310",NA,"DANIEL","HERNANDEZ","ROJAS"
"DACL362216667",2,"8313",NA,"ANTONIO","ANTONIO","MIRANDA"
"RMR070202Q66",2,"8211",NA,"ANTONIO","RANGEL","PECH"
"PAU062026QB6",2,"6613",NA,"ESTEPHANIE","DURAN","GARDU"
"CRM0626213T7",2,"8211",NA,"RICARDO","HARB","NEPOMUCENO"
"OPF201702GJ0",2,"8313",NA,"PAULINA","PI","ESPINOSA"
"AMR762018JG6",2,"8310",NA,"ROBERTO","HERNANDEZ","MONTES"
"HTR0600220U3",2,"8310",NA,"IRLANDA","DIAZ","SOSA"
"BNM032606VB0",2,"6814",NA,"GUADALUPE","VENTURA","REYES"
"FFC6600266C2",2,"7010",NA,"ENRIQUE","GARCIA","HUERTA"
"SCO072710969",2,"8011",NA,"ALEJANDRO","PARRA","ZAVALA"
"MDR072012AW7",2,"8710",NA,"LETICIA","GARCIA","TOVAR"
"LCB201712RK6",2,"8310",NA,"ADILSON","NAPOLES","ARROYO"
"FAF020226A72",2,"8310",NA,"ATLANTIS","VIAYRA","ALFARO"
"TTB231706CY9",2,"8011",NA,"ALBERTO","SANTOS","ALVAREZ"
"CMM201206NX6",2,"8310",NA,"LIZETH","CRUZ","RODRIGUEZ"
"BNY201216UA7",2,"6310",NA,"FERNANDO","RODRIGUEZ","GOROSTIZA"
"ALO260120FRA",2,"8916",NA,"NURISAID","IBARRA","FABIAN"
"CAT732219AN6",2,"6216",NA,"NOHEMI","MONROY","RAMIREZ"
"CAMA0028100Q6",2,"6014",NA,"BRENDA","CARMONA","LOPEZ"
"GMR032820DP8",2,"6614",NA,"FRANCISCO","PE","COLIN"
"ILA032616066",2,"8011",NA,"STALIN","SILVA","SOTELO"
"HRAC021016N7A",2,"8310",NA,"ISADORA","HERNANDEZ","LUCAS"
"TPR7602060K6",2,"8917",NA,"REBECA","RAYON","GOMEZ"
"SCR730209060",2,"8310",NA,"LIDIA","NIETO","ESPARZA"
"SHR072661V47",2,"2103",NA,"LIZBETH","CASTILLO","GARCIA"
"BMR020062SXA",2,"6700",NA,"JONATHAN","GUTIERREZ","ROMERO"
"BSI260001766",2,"9911",NA,"CLAUDIA","MUJICA","NAVA"
"RMR070202Q66",3,"8211",NA,"ANTONIO","RANGEL","PECH"
"ROT660226077",3,"4110",NA,"FELIPE","LUCIANO","HERNANDEZ"
"CRO770200T32",3,"6310",NA,"JORGE","CHAGOYA","RAZO"
"RAD220216J73",3,"2119",NA,"JORGE","VENTURA","TRINIDAD"
"CFR672003QI1",3,"4601",NA,"ANDRES","TORRES","MACEDO"
"BSI260001766",3,"9911",NA,"CLAUDIA","MUJICA","NAVA"
"ORM722602B67",3,"8812",NA,"MANUEL","ORTEGA","CASTILLO"
"DAI062600V21",3,"8916",NA,"MARCO","ZOLANO","VIZCAYA"
"NMP7622267UA",3,"8916",NA,"ISRAEL","SANCHEZ","SALAZAR"
"UCF7300260T7",3,"6012",NA,"ILIANA","BAUTISTA","LOPEZ"
"GAA060207CR6",3,"2116",NA,"ROBERTO","RAMOS","LOPEZ"
"MGM660226FX1",3,"4117",NA,"EDUARDO","RAMIREZ","MARTINEZ"
"CRD7727139N1",3,"8611",NA,"CARLOS","GONZALEZ","AVILA"
"SCO072710969",3,"8011",NA,"ALEJANDRO","PARRA","ZAVALA"
"IAA062616SP7",3,"8011",NA,"RODRIGO","ZAPATA","DIAZ"
"ALO260120FRA",3,"8916",NA,"NURISAID","IBARRA","FABIAN"
"DMA702604MW7",3,"3213",NA,"DIEGO","SOLIS","REYES"
"SDM2710068H6",3,"8310",NA,"ALEJANDRO","HERNANDEZ","JARDON"
"MMA2717072B6",3,"8310",NA,"JOANNA","REYES","HERNANDEZ"
"LUMA062601A27",3,"8310",NA,"ISMAEL","JURADO","HERNANDEZ"
"TTB231706CY9",3,"8011",NA,"ALBERTO","SANTOS","ALVAREZ"
"GMR772712SP6",3,"3010",NA,"CECILIA","PAZ","AGUILAR"
"FMC230000QJ6",3,"8310",NA,"ARMANDO","JESUS","VAZQUEZ"
"GTR702026IQ6",3,"6014",NA,"VANEZA","MORA","ROJAS"
"GSF062008B73",3,"8316",NA,"CESAR","GARCIA","MARURI"
"GBB062317AQ3",3,"6012",NA,"JAVIER","CASTILLO","AMAYA"
"LCB201712RK6",3,"8310",NA,"ADILSON","NAPOLES","ARROYO"
"AAC7326072Q1",3,"6700",NA,"RENE","ORTIZ","TORRES"
"HTG261617AJ6",3,"6310",NA,"JORGE","MAYA","BARRAZA"
"CON702306FH2",4,"9214",NA,"ANDREA","CERVANTES","FLORES"
"PPR760227FU7",4,"8310",NA,"RODRIGO","NAVARRETE","PUENTE"
"HRAC021016N7A",4,"8310",NA,"ISADORA","HERNANDEZ","LUCAS"
"RMS772603UU7",4,"8313",NA,"SERGIO","TELLEZ","GONZALEZ"
"CMA0726026A9",4,"8310",NA,"DANIEL","HERNANDEZ","ROJAS"
"AAC7326072Q1",4,"6700",NA,"RENE","ORTIZ","TORRES"
"HTG261617AJ6",4,"6310",NA,"JORGE","MAYA","BARRAZA"
"IAA062616SP7",4,"8011",NA,"RODRIGO","ZAPATA","DIAZ"
"MMA2717072B6",4,"8310",NA,"JOANNA","REYES","HERNANDEZ"
"CRO770200T32",4,"6310",NA,"JORGE","CHAGOYA","RAZO"
"HTG261617AJ6",4,"4117",NA,"SUSANA","BAUTISTA","ANDRADE"
"MGM660226FX1",4,"4117",NA,"EDUARDO","RAMIREZ","MARTINEZ"
"NSS211626608",4,"9010",NA,"ENRIQUE","AGUILAR","MEDEL"
"ALM702216R76",4,"8011",NA,"VERONICA","TESILLO","PANTIGA"
"GTR702026IQ6",4,"6014",NA,"VANEZA","MORA","ROJAS"
"SDN062016KA3",4,"6310",NA,"FERNANDO","RAMIREZ","AVILA"
"CAMA0028100Q6",4,"6014",NA,"BRENDA","CARMONA","LOPEZ"
"LAN062601T20",4,"8310",NA,"MARIA","ALTAMIRANO","JOO"
"DAS032301J27",4,"6310",NA,"EMMA","ADAN","RIOS"
"PAA200107KS0",4,"9010",NA,"ROBERTO","LOPEZ","GARCIA"
"SPN231627SCA",4,"3012",NA,"MARIA","CRUZ","POZO"
"BII760213P60",4,"6212",NA,"PATRICIA","MANJARREZ","SANCHEZ"
"SMR020226KH6",4,"8310",NA,"MANUEL","ORTEGA","RODRIGUEZ"
"IVA032021NP3",4,"9410",NA,"MARGARITA","SANCHEZ","VIVANCO"
"NST002716UA3",4,"6310",NA,"ANDRES","TRESPALACIOS","SARMIENTO"
"NSP060200GG4",4,"6602",NA,"MOISES","VILCHIS","AGUILAR"
"BMR020062SXA",4,"6700",NA,"JONATHAN","GUTIERREZ","ROMERO"
"PDP0726046L4",4,"6219",NA,"MIGUEL","VALLEJO","RIVERA"
"MLR072626KG0",4,"8310",NA,"JOSHUA","LIHO","ALARCON"
"SBS062600KF6",5,"6310",NA,"INES","HERNANDEZ","PEREZ"
"IAP772912U99",5,"8310",NA,"ABRAHAM","SAENZ","BRAVO"
"MSR200207AG6",5,"8916",NA,"ANTONIO","RONZON","CRUZ"
"DSD060224TJ7",5,"8313",NA,"DIANA","SANTIAGO","VASQUEZ"
"RAS220212V07",5,"3012",NA,"ABIGAIL","GARCIA","MARTINEZ"
"SCR730209060",5,"8310",NA,"LIDIA","NIETO","ESPARZA"
"HTG261617AJ6",5,"6310",NA,"JORGE","MAYA","BARRAZA"
"BMR020062SXA",5,"6700",NA,"JONATHAN","GUTIERREZ","ROMERO"
"ASS621317BD6",5,"3012",NA,"PABLO","ARREOLA","VELAZQUEZ"
"RCL730026TG7",5,"7610",NA,"FERNANDA","VIZCAYA","QUEZADA"
"VMC231716QKA",5,"6014",NA,"CRISTIAN","MENA","RUIZ"
"BNY201216UA7",5,"6310",NA,"FERNANDO","RODRIGUEZ","GOROSTIZA"
"ORM722602B67",5,"8812",NA,"MANUEL","ORTEGA","CASTILLO"
"LAN062601T20",5,"8310",NA,"MARIA","ALTAMIRANO","JOO"
"FFC6600266C2",5,"7010",NA,"ENRIQUE","GARCIA","HUERTA"
"RMS772603UU7",5,"8313",NA,"SERGIO","TELLEZ","GONZALEZ"
"ALO260120FRA",5,"8916",NA,"NURISAID","IBARRA","FABIAN"
"GAA060207CR6",5,"2116",NA,"ROBERTO","RAMOS","LOPEZ"
"CDB762613JS1",5,"6812",NA,"VERONICA","CONTRERAS","ZAVALETA"
"BNM032606VB0",5,"6814",NA,"GUADALUPE","VENTURA","REYES"
"SCA2617166H4",5,"8310",NA,"ANDREA","MIRON","BARRERA"
"SPN231627SCA",5,"3012",NA,"MARIA","CRUZ","POZO"
"IMS320260I36",5,"8813",NA,"ALICIA","CRUZ","GONZALEZ"
"RAD220216J73",5,"2119",NA,"JORGE","VENTURA","TRINIDAD"
"PFI201727G70",5,"8812",NA,"MARIANA","PEREZ","GUERRERO"
"SHR072661V47",5,"2103",NA,"LIZBETH","CASTILLO","GARCIA"
"CAMJ060216LG0",5,"6717",NA,"ELENA","GUERRERO","AGUIRRE"
"IAA062616SP7",5,"8011",NA,"RODRIGO","ZAPATA","DIAZ"
"MGM660226FX1",5,"4117",NA,"EDUARDO","RAMIREZ","MARTINEZ"
"BIM200010DJ6",1,"8310","ROTA662761MDFSAS14","CITLALLI","RODRIGUEZ","HERNANDEZ"
"URD270100676",5,"4113","MARJ672607HDFASS13","ANTONIO","RIVERA","JERONIMO"
"PSP2601136R3",2,"8710","GOSJ792603HHGNNN19","EMILIO","IRINEO","RODRIGUEZ"
"ISI261617US4",5,"8910","AAVJ762361MBCMUN14","GERARDO","MEJIA","BADILLO"
"LAO762026AH7",1,"8710","CAMV072026HMCSNC18","DANERIK","PEREZ","HERVELLA"
"GPC201614LB7",4,"9212","COSM062223HDFALA10","ALEJANDRA","ALBARRAN","BALTAZAR"
"SSR062327T96",3,"4801","CUAV702061HMCAMC16","CARLOS","MOLINA","HERRERA"
"AUN060226NV7",4,"6310","PACD732061HDFDBG16","EMMANUEL","BUENROSTRO","MOTA"
"TSO762326LC0",5,"9314","CRCK702916MHGASA10","EDUARDO","RODRIGUEZ","RAMOS"
"HSG0726017P1",3,"8710","LAUM662306HDFAPA16","YOHALI","CHAVEZ","GUTIERREZ"
"APF062610AA6",1,"7610","DRSM072600MDFLTA14","FERMIN","GUTIERREZ","CRUZ"
"CCH2210227S0",5,"8910","GIBL020027MDFLHA17","ERNESTO","REYES","ALVAREZ"
"PAD7620612KA",3,"8211","TRAG022212HDFAMB18","DANIEL","SOTELO","ROJAS"
"PRS720203VA1",5,"7616","TRMU702220MDFANL06","ISABEL","DOMINGUEZ","ROBLEDO"
"KMR082310DU8",3,"6700",NA,"RENE","ORTIZ","TORRES"
"GPP0220272W9",1,"8310","MACA772627HDFNSL16","MANUEL","ALVA","MONTES"
"VAS7629269GA",2,"8310","LOMA721326HDFPAN11","PATRICIA","MENDOZA","VALENCIA"
"ASR730221763",2,"8310","UAAA732616HDFAGL10","PABLO","OZ","LAVIDA"
"QIN261327N00",5,"7616","AOJG722003HASQMA17","EDUARDO","ESCOBEDO","MAYA"
"DIA2610166V7",2,"6712","SOGJ060217MDGTND18","CELSO","MARTINEZ","ESTEFES"
"DRA020020627",3,"2812","SASC062721MMCMNA11","XIMENA","GARCIA","AGUIRRE"
"CSI032603BM8",4,"3010","MICB730223MDFGBA10","ROMEO","AGUILAR","LOPEZ"
"NRJ0228012R1",2,"6212","MABR082708HVUASA16","CHRISTOPHER","HAENE","CABRERA"
"ASM0826067X9",3,"9314","NAGV002310HDFVNC17","MANUEL","GARCIA","ALTAMIRANO"
