"mes","nombre","ap_paterno","ap_materno","sexo","curp","rango","rfc","actividad","division","grupo","mod","sal"
5,"ADRIEL","SALAZAR","ARZATE",1,"AAMF762926HVUMJA13","E4","FTG201013LY6",8310,6,93,10,1667.708049
5,"NORVERTO","CHAVEZ","ZEPEDA",1,"IASO072612HMCSNM16","E10","PAH720116LY6",8313,6,83,10,1743.317356
5,"ADRIANA","ESPINOSA","GARCIA",1,"MOMC762629MDFNYA13","E10","TMR032606KT6",3012,4,30,10,840.2738041
5,"OSWALDO","BARRERA","ANGEL",2,"TRVL702322MDFALL17","E4",NA,6014,6,80,10,1412.681595
5,"FRANCISCA","REYNOSO","ROBLES",2,"VASR702008MMCLNV16","E8","SRA231002AU6",8310,7,89,10,1837.520179
5,"REBECA","HERRERA","PERRONI",2,"COBD021608HDFANN10","E6","CGR201641IX7",8710,8,20,10,2153.669464
5,"MAURICIO","JIMENEZ","JUAREZ",1,"AOVJ662622HMCDLQ16","E4","CTR0722069L6",3010,6,83,10,215.4307364
5,"SALVADOR","GUARNEROS","ROJAS",1,"FRMJ770227HDFAAN10","E4","CSO022661BXA",8310,8,43,10,197.9788964
5,"JUANA","APARICIO","PINEDA",1,"GOAD762722HMCNUG16","E12","DPA7602263W6",9314,8,63,10,1711.851226
5,"AMERICA","LOPEZ","GUTIERREZ",1,"JAPR060223HDFCDD13","E7","SDN062016KA3",8710,6,83,10,1852.698642
5,"DELIA","BATUN","GARCIA",2,"GAFM730223HTLNAA16","E4","CAA072902AI6",3012,4,83,10,1316.097681
5,"YOLANDA","AGUILAR","GONZALEZ",1,"TRAJ762216HTSJNS12","E3","GAM7726209R3",4116,7,32,10,2198.994528
5,"GUADALUPE","LEDESMA","MORALES",2,"AOLR662616MDFDPL17","E6","CFM721310DK0",8903,8,64,10,1868.085382
5,"GUSTAVO","LANDA","SANCHEZ",1,"GAAA762607MDFADS13","E7","CLO271209TV0",6610,3,60,10,107.5344153
5,"EDUARDO","GARCIA","VEGA",2,"LUJM702726HOCNMA10","E4","AGR070026MU6",2314,7,68,10,190.5829015
5,"ALFONSO","HIPOLITO","SANDOVAL",2,"RUSD662710HDFLLN10","E8","ACL0626107W6",8310,7,62,10,824.6555757
5,"FRANCISCO","POZO","QUEZADA",1,"MOAO702318HDFALM17","E4","MCC2616067Y7",6014,8,32,10,1713.098442
5,"ISAMAR","GONZALEZ","VALENCIA",1,"AAHC060026HMNDAA18","E5","AOI722221SA2",6212,8,90,10,1191.432971
5,"ROSA","SUAREZ","CALZADA",1,"AACM772600MMCMAA16","E5","SDC002720GL8",2312,7,87,10,2017.825309
5,"RENE","BAUTISTA","BRAVO",2,"CAHC772616MDFHAN13","E4","RCS002008FM6",7611,6,76,10,800.7924494
5,"MAGALI","ELIAS","CERVANTES",1,"OISJ790020HDFALN11","E11","GIN261316NJ6",9010,8,83,10,1271.863327
5,"MOISES","REYNA","BRENA",1,NA,"E8","PAI2610213U0",8710,4,47,10,244.6929293
5,"ANGELICA","CABALLERO","DELGADO",1,"AUVK020222MDFDUA16","E3","ITR000062263",9314,8,92,10,478.5447378
5,"DANIELA","HERNANDEZ","MENA",1,"AAAB700208HOCMNN07","E9","MSP792916HW1",8710,8,80,10,1701.245361
5,"CRISTIAN","HERNANDEZ","JIMENEZ",2,"MRHT662006MDFJAA10","E5","OBT270203HMA",8916,6,83,10,696.6665102
5,"FRANCISCO","NIETO","NARCISO",1,"VAGI722020MGTAAA12","E8","AUN790206NF6",2312,6,49,10,1637.150003
5,"ANGELICA","DIAZ","MEZA",1,"AAOT770027MDFLAA19","E4","PAD220216CS6",6111,8,30,10,1413.332206
5,"AMAIRANI","CRUZ","GARCIA",1,"CUCJ072202HSLAAL17","E9","HTG261617AJ6",6310,6,62,10,1007.486022
5,"GUSTAVO","BENITEZ","LOPEZ",1,"FOHR620206HPLLAD13","E6","CLS062603DNA",7010,8,67,10,858.4790187
5,"IGNACIO","SALAZAR","PIZARRO",2,"LRJL022617HVUNCP16","E7","MAAJ621606S06",9212,6,63,10,1014.293862
5,"MARCOS","BAUTISTA","SAMANO",2,"GARD702206HMCLSG13","E7","BIM200010DJ6",8910,6,32,10,2107.331407
5,"RODRIGO","HERNANDEZ","GARCIA",2,"HRCD721000MDFAMN19","E8","AAP762027SV1",3210,8,83,10,905.0316467
5,"PAULA","CHAVEZ","MARTIN",1,"CALL072719MDFHPA11","E3","TTB231706CY9",6201,8,67,10,1493.974535
5,"LUIS","MEJIA","SANCHEZ",1,"LOAA062606HDFPDA18","E4","CPH221607TT3",6014,6,70,10,505.715291
5,"ALBERTO","GUTIERREZ","TORRES",1,"HRAA072612MMCAMN17","E5","NSL062710NV8",9010,8,66,10,200.8954643
5,"GUILLERMO","ENCASTIN","GALICIA",1,"HRAA772027MSLAGN17","E4","MPA762006NN1",8710,8,69,10,625.042004
5,"KARLA","OCTAVO","ROVALO",1,"CRLV762714MNLAPA10","E3","BMN762219927",8710,3,70,10,269.7515606
5,"JAVIER","ORTIZ","MARQUEZ",1,"MAAL772310MDFAAL17","E3","ABC3027137I1",8710,8,90,10,277.178124
5,"MARTHA","CASTILLO","HERNANDEZ",1,"CAMO762601HDFSUS16","E6","AAP702223SA3",7411,8,48,10,1759.199797
5,"ABRAHAM","DIAZ","BUSTAMANTE",1,"SAAF672707HDFNDA13","E6","AAR261617FM1",8310,8,30,10,1316.620214
5,"KARINA","FERNANDEZ","EZ",2,"GOLF060203MOCNPA10","E4","AIM072606TW3",8310,8,83,10,1070.40962
5,"LUIS","RAMIREZ","FLORES",2,"GOAA722060HDFVNB14","E10","ROF062717HG1",6202,6,30,10,1931.828829
5,"ROMEO","GARCIA","HERNANDEZ",2,"CIUG762629HDFHAN10","E5","BNM032606VB0",3213,8,69,10,1626.057373
5,"CONSTANTINO","BAUTISTA","ARMENTA",2,"GAGR621603MTSAAL10","E6","IMS762016TH3",8710,8,23,10,119.8183799
5,"VIRIDIANA","DOMINGUEZ","MORALES",1,"MRLA702321HPLJPL10","E9","SIB261616AK3",9314,3,89,10,1841.221655
5,"ABRAHAM","SANABRIA","SANCHEZ",2,NA,"E5","QMR772916K01",4113,7,83,10,571.3089698
5,"OSCAR","ALONSO","HERNANDEZ",2,"GOMD762409MDFNAN10","E9","SLI070223Q76",8310,8,83,30,935.1995559
5,"LOURDES","HERNANDEZ","PEREZ",1,"AOGA672622HDFJML10","E11","IMS320260I36",6111,6,23,10,1874.321326
5,"ERNESTO","MENDOZA","PEREZ",1,"MRMM060007HDFNNS29","E6","AMA231601L26",3012,4,83,10,357.4286614
5,"ADRIANA","PUELLO",NA,1,"ARUF062616HDFYPA17","E6","TMA7023129J6",210,6,90,10,701.2927093
5,"ALBERTO","CERECEDO","RIVERA",1,"AABJ721310HDFLAN13","E8","MOD230103KI6",8310,6,83,10,883.6323648
5,"GABRIEL","BUITRON","GODOY",2,"FRAN762210MDFADT16","E3","BAR060020AA6",7611,4,83,10,1834.204592
5,"GERMAN","ARAGON","DIAZ",2,"AUBA702600HNRNAN16","E5","NMP7622267UA",8310,6,89,10,1596.098962
5,"RUFINO","ROCHA","CARAVANTES",2,"MAPL060003HCSAAA24","E5","NUT060207B21",3012,7,89,10,1133.504284
5,"ARMANDO","PEREZ","CONTRERAS",2,"MRBG630220MDFJTA16","E7","SCS261017GJ2",8310,4,93,10,1319.153582
5,"ISELA","RAMIREZ","EZ",1,"MOMC702761MTSNAL18","E6","MAN7026007G6",6012,9,87,10,1113.206855
5,"JOSE","ESPINDOLA","ROMERO",2,"GOVY030006MVUMUL26","E6","RPA260127IB7",8310,6,83,10,1214.242873
5,"ROSA","SANTIBA","SANDOVAL",1,"VRBR700229HDFLNN16","E6","WSO002608UV6",8310,8,28,10,2081.942953
5,"RICARDO","VICTORIA","ROMERO",1,"LUHM702627HDFUAG17","E4","CNM760020L87",8710,8,42,10,244.3486047
5,"MARGARITA","GONZALEZ","VALDEZ",1,"MAGB062640HMCAAN18","E6","LAA072702G77",2310,8,62,10,336.3755858
5,"MAYTE","DELGADO","HERNANDEZ",2,"PRGH732602HDFAMC10","E4","BMN762219927",8011,7,87,10,424.3439066
5,"NANCY","CASAS","CALLEJAS",1,"JITS732712HCLMAL16","E9","SFA221627AJ1",8710,6,30,10,134.6360036
5,"ALBERTO","RANGEL","FLORES",1,"PAPB760027MGTTAT27","E3","CRLJ6022223H0",8011,8,67,10,942.8926112
5,"DANIEL","ROSAS","ROMERO",2,"SRGI082827HVUATS16","E3","CGO720223HB6",9212,6,83,10,1583.825475
5,"NALLELY","JARDINEZ","IBARRA",2,"TOAN762226HDFANS17","E5","PCO060207UV0",9210,8,88,10,605.4556261
5,"MARIO","MONROY","CARVAJAL",2,"AAMJ632226HDFMAM12","E6","SPO722661PL6",8310,8,89,10,428.8346095
5,"NEFTALI","RAMIREZ","ROMERO",1,"LOVC072617MCSPUA13","E6","ARAB6202236RA",8910,8,21,10,1292.602068
5,"EUGENIA","MARINEZ","ORTIZ",1,"VAJD211610MDFLANA1","E9","DAB0727290W6",6014,9,66,10,354.5364225
5,"GABRIEL","MOLINA","ACU",1,"MAHG722206HPLAAA10","E7","CMR7720202I3",2116,6,80,10,794.1723006
5,"PABLO","MARTINEZ","HERNANDEZ",1,"SIMA002003MDFLAL10","E10","CBA002612U78",2118,4,93,10,1749.886878
5,"PATRICIA","SAVAL","CASTILLO",1,"MOPA632017HDFASB19","E9","OCH021620JR6",8710,6,63,10,807.9682847
5,"ALBERTO","GURROLA","PINAL",1,"GOHG662006HDFMAL17","E8","TACJ662026TI6",7612,8,63,10,203.7013979
5,"ANTONIO","LOPEZ","CASTRO",2,"LOSA722626MCSPND14","E4","ARS062710PL2",9010,8,87,10,682.2740323
5,"ALBERTO","CUESTA","GUZMAN",2,"MATM762729MDFGVA19","E4","CRJ070007AF3",6310,8,62,10,1034.814026
5,"ERNESTO","RODRIGUEZ","ZAVALETA",1,"JIUA770026HMCMDB16","E9","SCT2017166U1",8310,8,86,10,1812.575669
5,"MARIA","GARCIA","RAMIREZ",2,"ORMI732620HMNAAS16","E4","GSP021701IU6",6218,6,76,10,336.7341179
5,"ANTONIETA","AGUIRRE","BOLA",1,"AAJF772706HDFMAA16","E9","VINI062606CJ3",8710,9,83,10,1433.842603
5,"ARACELI","ARZALUZ","RAMIREZ",2,"JIMH722616HDFMCM14","E7","MST002716632",4116,8,23,10,320.9691416
5,"REYNA","PEREZ","ROJANO",1,"MRAT760220HCSNGM17","E7","SCM7602066QA",8310,8,60,10,1645.195927
5,"OMAR","GARCIA","GARCIA",1,"CAFI070202MDFANL16","E4","CCO022617BV3",3012,8,60,10,873.4266073
5,"GABRIEL","TORIZ","GARCIA",1,"LRGI760022HDFNUV12","E10","RTR7227166P7",7611,3,83,10,1117.824497
5,"LUISA","HERNANDEZ","SOLIS",2,NA,"E3","CAL072627362",4813,4,67,10,185.8712462
5,"ANTONIO","CHAVEZ","GONZALEZ",2,"CAPI700206MDFACV26","E8","SOR220206PW0",4117,8,83,10,656.0416787
5,"STEPHANIE","TORRES","MORELOS",1,"GASD030026MDFANN16","E6","CCO0626260N3",8310,6,90,10,166.5121891
5,"ABRAHAM","RODRIGUEZ","CRUZ",1,"SIAL760020HDFLAS20","E4","RNC0729123X9",6700,4,30,10,218.751242
5,"MANUEL","GONZALEZ","HERNANDEZ",1,"MAQR060222MDFYAA10","E9","PMS702620P62",8917,8,82,10,1462.782844
5,"FERNANDO","EZ","ESPINOSA",2,"GAJJ662016HDFSAS16","E6","SAA792200FB0",4118,9,61,10,720.5132143
5,"CINTYA","GARCIA","FLORES",1,"MOMJ732212MDFNAN10","E4","SAC072626GL3",8310,6,80,10,781.99137
5,"ALBERTO","GALICIA","OLIVAS",1,"MODB211313MMCNUAA0","E4","VAL022220TJ1",8310,4,89,10,103.1552767
5,"RAFAEL","BAUTISTA","GARZOTA",1,"GAAA762713HDFLNL16","E7","ISI261617US4",9010,8,30,10,1048.213221
5,"IVAN","RODRIGUEZ","CUEVAS",1,"JUHJ662617HMCAAS13","E10","MPA772626N00",9010,4,30,10,1867.5007
5,"ANGELICA","GONZALEZ","MARVAN",1,"GOSD792003MNLNLM16","E4","RAL271022PC6",3012,4,66,10,387.1254406
5,"ELICEO","RODRIGUEZ","BONILLA",2,"GOMG662013HGTNAD18","E6","CGI221017R76",9212,8,70,10,411.2432978
5,"EDUARDO","TORRES","HERNANDEZ",1,"GAMR662616MDFAAL17","E5","CPH221607TT3",6202,8,76,10,448.7628703
5,"MIGUEL","ALCANTARA","ARREDONDO",2,"HRRG062316MDFALL16","E6","RML662026K00",6913,6,83,10,403.4688866
5,"FLORENCIO","AVILA","RODRIGUEZ",2,"ARCI721716HDFSSG16","E5","CDK060203MF6",6614,6,83,10,1200.613636
5,"ESTELA","CLEMENTE","RIVAS",1,NA,"E9","STR662626DW6",9210,8,62,10,379.5653061
5,"AMERICA","GAMA","MEJIA",2,"PAAL772617MDFLJS17","E5","BAN621710067",7212,8,80,10,1770.245352
5,"SANDRA","GOMEZ","PERALTA",2,"SRRL020221MDFGSL16","E4","AAU072028TH6",7616,8,83,10,687.640986
5,"AZAEL","CORTES","HERNANDEZ",2,"CAPN621617MDFABA06","E6","CNC032027266",3214,3,69,10,1775.37839
5,"MANUEL","PRIMAVERA","PERALTA",1,"COGC770220MDFLAL06","E4","IMS320260I36",9212,8,83,10,1922.561012
5,"MANUEL","GARCIA","SOTO",2,"GOPM632616MDFMMA13","E3","SIN0602077I9",9010,9,82,10,1697.070923
5,"ESTEFANY","CRUZ","FILOMENO",1,"RIGR720206HMCLNA16","E11","UAV002310LW1",6914,9,30,10,392.2707596
5,"ALBERTO","TAPIA","SEDANO",1,"AOSM760227HPLLLG19","E6","VCO002622A8A",2910,4,86,10,1209.000992
5,"SONIA","RENTERIA","LOPEZ",2,NA,"E5","SAA2201007D6",8211,8,88,10,1050.814689
5,"ALAN","ERECA","GARCIA",2,"HRAJ702606HQTADV13","E5","RRS021600DI6",8313,8,88,10,1481.467795
5,"JOCELYNE","RAMOS","VALENCIA",1,NA,"E4","CMI7002066K2",4601,7,83,10,230.9014877
5,"ANDRES","LOERA","CARMONA",2,NA,"E8","TPM770203966",4702,6,93,10,1519.920144
5,"VIRIDIANA","BARCENAS","CANUL",2,"GASD732023HMCANG19","E6","HTG261617AJ6",8310,8,30,10,1915.717622
5,"NATHALY","SANCHEZ","GAMI",1,"AUAC722026HDFGYS10","E7","UVN0226266WA",8011,8,83,10,151.4638675
5,"FERNANDO","PEREZ","NAVA",1,"GOPC662623MDFMCA10","E11","SIC0220614C6",7411,6,41,10,1366.039626
5,"LUIS","RUEDA","OLMOS",1,"HRGM032661MDFAAA18","E3","RCS002008FM6",8710,3,83,10,1440.832108
5,"ALEXSAIN","MANGAS","LOPEZ",2,"AAVD020226MDFDYN17","E6","CSR072620V68",8313,8,29,10,1078.128855
5,"RICARDO","HERNANDEZ","RAMIREZ",1,"AOMJ762306HMCBNS16","E5","ISI762616RP4",8310,8,32,10,619.6144883
5,"BERENICE","VAZQUEZ","CORDOVA",1,"GOGM762716HDFNAA10","E6","IMS320260I36",8310,6,83,10,1703.448221
5,"JEESICA","ZAMORA","JUAREZ",1,"DRVA062824HDFULN11","E6","GLC072760IY6",2112,7,83,10,846.1757752
5,"SALOME","MENDEZ","PEREZ",1,"CRCS762707MDFAMS12","E5","ASL260210667",4610,6,63,10,1121.568445
5,"LIZBETH","HERNANDEZ","FLORES",1,NA,"E5","ITA662007490",8411,7,32,10,827.5625368
5,"ADRIANA","TAPIA","PLASCENCIA",1,"AACA662707HDFMSL16","E7","NRF2716070N3",6701,7,64,10,831.5375495
5,"ANTONIO","TALARICO","MARTINEZ",2,"TOMM632727HMCAAA17","E3","HRA0620020X3",8310,8,87,10,351.1317886
5,"LUIS","DELGADO","LINARES",2,"HRMM662627HDFANA16","E3","SDR762712KA3",9314,6,83,10,2114.350149
5,"ALLAN","ALVAREZ","RANGEL",1,"HRBY760227MDFAUU16","E6","POJA672210NA8",6914,8,67,10,1632.108329
5,"HABACUC","OJEDA","FRANCO",1,"QUPS032306MDFACN11","E8","GMF072701BD2",8310,8,93,10,696.463803
5,"BRANDON","MALVAEZ","MARTINEZ",1,"RASA702817MDFSMS13","E3","IAR261616TD0",8812,8,83,10,1052.142837
5,"ALFREDO","SANCHEZ","CERVANTES",1,"MRCS732716MDFNPN10","E6","CBA231729M96",7010,8,80,10,634.126574
5,"CRISTOBAL","SANDOVAL","MANCERA",2,"PIMW600020HGATCL16","E5","ASO070228IU7",6310,8,21,10,1936.270805
5,"JOVANI","FLORES","ALCALA",2,"SAGA662010HMCNTL16","E5","CRT062626HG2",3012,8,21,10,576.1165363
5,"CARLOS","CISNEROS","BLANCO",2,"AOMC772617MPLDAT12","E6","BII760213P60",8314,8,87,10,112.8396003
5,"ALEJANDRO","NAFATE","MARES",1,"WIXM672010HNRLXN10","E6","TSO200020V26",2119,8,83,10,753.3465656
5,"MARTIN","JIMENEZ","MORALES",1,"HRHA760000HDFAAN29","E7","GYA082010TL0",210,8,30,10,1895.138122
5,"PATRICIA","MEDINA","LEON",1,"ROLH762017HDFSAC11","E7","YKI0222067J3",8310,9,83,10,1227.048606
5,"GUSTAVO","MOYA","RAMIREZ",1,"PRMC062307HPLANA11","E8","JWT032708D93",2116,8,46,10,506.7882187
5,"DARIO","HERNANDEZ","PONCE",2,"PACM062626MDFUMA16","E4","VIS062710FC1",3010,8,30,10,2198.234074
5,"MYRNA","MORALES","VILLAR",1,"FRAA662327HDFAAN16","E10","CRT2001036K6",8011,9,90,10,1343.697436
5,"NOE","FLORIDO","ESPINOZA",2,"PRJM060223HDFXMG11","E5","GGI021226NI1",8710,6,80,10,1591.580648
5,"ALEJANDRA","SERVIN","GONZALEZ",2,"DRBA021702HASLAL16","E9","JCO0600007K6",8310,9,83,10,236.6221242
5,"ANDREA","DIAZ","CHACON",1,"AOSY032616MCHSLN16","E8","RLR231020SNA",6814,4,83,10,1801.92061
5,"EPITACIO","DOMINGUEZ","ULLOA",2,NA,"E5","OLU062614RC8",7610,4,62,10,498.7216463
5,"PEDRO","CRUZ","SORIA",2,"MADR600216HDFCSN17","E4","AOI790229R71",8710,8,86,10,1985.299163
5,"FRANCISCO","DOMINGUEZ","ARCARAZ",1,"LUAG762702MPLNMM13","E6","TBB231706KU3",8918,3,80,10,2094.33783
5,"JAQUELINE","GONZALEZ","HERNANDEZ",1,"AIGA621027HDFVNA16","E4","LCA2012087L8",8310,6,74,10,357.2386594
5,"ALBERTO","LOPEZ","PEREZ",1,"AAHA072620MMNNAN17","E5","CAU732716RK6",9410,6,76,10,679.9543939
5,"ENRIQUE","FLORES","MANRIQUE",2,"CIMM072006MDFSAA11","E6","RMS772603UU7",2314,8,76,10,1132.997452
5,"GABRIEL","MALDONADO","ESTEVEZ",1,"MACB060062MASAAA18","E8","SDN062016KA3",10,6,63,10,240.4452482
5,"VIRIDIANA","SALAZAR","RUIZ",2,"CADH702308HCSSMG11","E6","PVR070220LL6",6014,7,83,10,209.8542521
5,"EDUARDO","CARRAL","IGA",1,"CAMS062606MDFLAA16","E3","AWC072622SU7",2110,8,87,10,965.2297523
5,"CARLOS","SUAREZ","LOPEZ",1,"TIOY070022MDFNLS22","E10","IMS320260I36",3210,8,69,10,424.6983447
5,"RICARDO","ROCHA","ZAMORA",1,"SAAH770207HDFNMC17","E3","BIP072716P71",3012,3,60,10,1558.3189
5,"OSWALDO","ZERON","MENDEZ",1,"CAAR721601MDFAGV16","E5","ISS730029L26",9410,4,83,10,2017.339022
5,"SEBASTIAN","GUERRERO","RAMIREZ",1,"AOMA722313MDFJAN13","E5","MSM220207GB1",2116,8,46,10,314.0659081
5,"EDUARDO","FORTANEL","BERNAL",2,"RIGG672600MSPSTD17","E9","APO072610UB4",7611,9,94,10,1197.643083
5,"VIDAL","RUEDA","VILLAR",2,"MRFM660206HDFNNN17","E6","MAN7026007G6",8918,3,83,10,1719.532795
5,"BRANDON","FRUTOS","GONZALEZ",2,"MRPA072226MDFDLD19","E11","PSA7023164U7",7616,8,88,10,964.147866
5,"MAGDALENA","ABAD","CANO",2,"GAAA722616HMCMMD14","E6","RIO002706086",8310,1,83,10,2107.443279
5,"FERNANDO","JIMENEZ","HERNANDEZ",1,"AUSV002717MVUGLL10","E6","DCG032223AL2",8310,8,30,10,2016.977704
5,"KARINA","GONZALEZ","JUAREZ",1,"AOAR080207HDFJYS26","E5","UVM072201LT0",6014,3,29,10,597.0148127
5,"DENISSE","RAMIREZ","CARDIEL",2,"SALG760226MGALGN14","E4","KMA0720608N1",8816,8,66,10,1887.629564
5,"MARIA","PERALTA","MALDONADO",1,"VRMC730000MDFNNA26","E7","ICA062610M6A",8912,9,48,10,998.0818659
5,"LAURA","SANTOS","ORTIZ",2,"IIAC062023HMSANA12","E3","SPA760020GH6",3210,8,90,10,620.5049552
5,"DANNIA","ALONSO","ORTIZ",1,"AACG721312MMCYAD12","E11","ACO722626QN7",9312,9,63,10,2052.25664
5,"RODRIGO","ALVAREZ","QUINTERO",1,"JOCA762203HOCSYN11","E6","MIN702626CFA",8916,8,73,10,1510.957302
5,"OSCAR","GUTIERREZ","CHAVEZ",1,"TAFR720221HDFPAD11","E8","AGA772624271",8313,6,67,10,2059.199235
5,"ALBERTO","RODRIGUEZ","ROSAS",2,"VAMN082726HJCUUS18","E11","HMI762026KG0",8310,8,70,10,832.3541325
5,"ISSAI","VILCHIS","GARCIA",2,"TRMF702061MDFTCB16","E8","IKI792029QX0",9314,8,89,10,1175.401941
5,"ULISES","GARCIA","CAMACHO",2,"ORCC072710MMCLAL17","E8","NSR060062TC3",8011,9,89,10,2137.387446
5,"PATRICIO","GARAY","LARA",1,"AUGO722210HDFFNM12","E6","RSM722213ABA",8011,8,62,10,1939.881741
5,"MIGUEL","GONZALEZ","GONZALEZ",1,"SAJJ062020HDFNAN16","E4","BFC032002UM3",7010,6,63,10,627.2079839
5,"MANUEL","DESALES","CARTAS",2,"BURF702326MJCSFB13","E3","ASP7920177F0",9314,4,66,10,1316.506877
5,"EMILIANO","HERNANDEZ","VARGAS",1,"OOSA762716HMCNML10","E4","ADO0627230C1",6700,7,74,10,773.2710171
5,"EDUARDO","RUVALCABA","SALAS",1,"GUMM732700MMSUAA13","E4","ISG060222M63",7012,8,89,10,2218.004175
5,"GUADALUPE","CHEGUE","ESCOBAR",2,"BAUI772223MDFAAV10","E6","SRA231002AU6",8310,3,41,10,2048.623886
5,"RODRIGO","DOMINGUEZ","MARISCAL",1,"CRVN762022MDFAAN16","E4","KCD722916G30",8710,8,83,10,1421.744727
5,"CARLOS","SOLORZANO","SANTIAGO",1,"MOPB722326MDFNQA16","E6","MMA0723269Q6",9414,8,63,10,1065.541681
5,"ISMAEL","REYNOSO","SALGADO",1,"VIGA702908HASDTC11","E5","MDR072012AW7",8310,6,89,10,1041.05361
5,"KARINA","GONZALEZ","ORTEGA",2,"LOAL760222HJCULU13","E12","PMI062623MQ7",4818,9,80,10,1041.952127
5,"RAMON","CHAVEZ","QUINTANILLA",1,"AUGC721716HCSUAA16","E3","MUA062761NC2",3012,8,43,10,1164.485551
5,"MARIA","VILLANUEVA","QUIROZ",2,"POCR770027MHGNNL16","E5","RAA062617078",8011,8,83,10,2137.134722
5,"MANUEL","GALVAN","CHACON",1,"CUHD772619MVUAAM16","E6","HOO201708AD1",6914,3,89,10,1883.037277
5,"MOISES","MARIN","ESCOBEDO",1,"TRAN622701HPLAYC11","E7","SCI070226IM3",4116,8,63,10,152.1027131
5,"MAXIMILIANO","COSME","ZARATE",2,"UAGA772616MDFPNT17","E5","SSR062327T96",6310,8,23,10,895.8808647
5,"ESTEFANIA","ANGELES","SEGOVIA",1,"FRJA732624HDFAAC14","E3","CFA762620RT2",2119,8,23,10,1771.726991
5,"NANCY","CHAVEZ","MONJE",2,"CUQA762061HDFANN16","E7","DODR662317U06",8916,7,48,10,745.4978315
5,"ETEHEL","PEREZ","GARCIA",1,"ARAJ760023MSPYNN27","E9","CMA261617H00",6616,6,83,10,614.7053471
5,"HUMBERTO","FERRER","OLIVARES",1,"MRBU062303MDFNAY10","E4","SRS021600T67",2910,8,76,10,1033.058436
5,"GERARDO","TAVERA","HERNANDEZ",2,"HRCO762612HJCAMS16","E7","SGG261020HY6",8310,9,93,10,120.7051637
5,"MARIA","MENDOZA","ELIZONDO",2,"SIMK760022HASGDV16","E7","ICA0022206S0",3010,8,87,10,443.26815
5,"ADAN","SALAZAR","ALEJANDRO",2,"AASL060007MVULLU22","E7","AMA261610MK0",6701,4,83,10,157.9129725
5,"PEDRO","OCA","MALDONADO",1,"AOTJ602206HDFMVL16","E7","RAR020206G67",7611,6,83,10,1845.77299
5,"ANDRES","BRAVO","CARDIEL",1,"SAGF721026MDFNLB18","E6","RAD220216J73",4601,3,76,10,1834.545266
5,"GUADALUPE","SOSA","RAMIREZ",1,"HRGB662610MDFAVL10","E8","TNO772616NW1",8211,6,83,10,1834.711211
5,"LIZBETH","MACIEL","SANCHEZ",1,"LAAR062613HDFAYD16","E3","SCI201307R06",6414,6,83,10,868.6642461
5,"OLIVIA","CORTES","SOSA",1,"SRMD062612MDFANN02","E4","ASO070228IU7",8310,4,63,10,937.691401
5,"EUSEBIO","VELAZQUEZ","HERNANDEZ",2,"PRAJ062828HDFXMQ18","E3","SLI0217106A7",3010,8,83,10,1738.624925
5,"EDUARDO","SOSA","CONDE",1,"AOAM702616HDFLMA12","E10","BSM772609DU0",6714,6,83,10,1762.898567
5,"ALICIA","MENDOZA","ACHO",2,"ARCC021613HMCYAA17","E7","OWM200126AWA",3213,3,30,10,1666.759857
5,"ABRAHAM","QUIROZ","GOMEZ",1,"HRAH702612HHGAMC10","E7","SCB261622RL3",6310,6,46,10,1654.802425
5,"RICARDO","LUGO","LOPEZ",1,"DUMJ760222MDFAAS24","E5","CRO770200T32",8912,6,93,10,2001.605501
5,"CARLOS","BALDERAS","BARRERA",1,"GAGI062623MVUAAA16","E8","KAT072316QU6",2314,6,86,10,1972.227073
5,"BARUCH","AMERICANO","LOPEZ",2,"HOJJ660221HDFLAA10","E10","GAPL030207BA7",6700,0,88,10,488.4428017
5,"ALEJANDRINA","HERNANDEZ","RODRIGUEZ",1,"VAMT060206MDFAAA12","E9","PSQ0722166G1",8310,9,89,10,2147.725164
5,"ADRIAN","HERNANDEZ","BASILIO",2,"GOMA062206HCSALL16","E5","OSP022701TT0",8310,8,0,10,1534.31944
5,"GUSTAVO","RAMIREZ","NIETO",2,"FOAI000020MDFLSV16","E6","DBA2717030D2",8011,4,60,10,1844.931994
5,"BENJAMIN","GARCIA","PADILLA",2,NA,"E4","MTR332606R63",8813,8,83,10,584.2746646
5,"LIZBETH","ACEVES","DANIEL",2,"GUAJ062607HDFDGN17","E4","BNM032606VB0",6700,7,0,10,1018.142232
5,"JORGE","SALCEDO","ALBARRAN",2,"PRSS702710MMCANN12","E9","APO072610UB4",6713,8,83,10,274.8257818
5,"HILARIO","GALVEZ","SANTOS",1,"PAMH602627HDFUAC14","E4","ACO062613FL3",8310,8,60,10,146.1079001
5,"EMMANUEL","GOMEZ","SUASTI",2,"CUMM662706MDFSLA10","E3","BAR060222JM2",3010,9,21,10,662.8237233
5,"ALEJANDRO","MARTINEZ","TOLEDO",1,"MAJF072827HDFAAA18","E4","GGG270129DI0",2812,9,83,10,599.0375115
5,"ARNOLD","CUAUHTENCO","GONZALEZ",1,"AALA732301HDFYPL17","E3","PDP271607H01",4801,8,83,10,890.8837772
5,"VIOLETA","GONZALEZ","KELLIGAN",1,"GAGA702706MDFAMD18","E8","AAS231710BV1",8313,8,32,10,1780.917799
5,"JOAQUIN","MENA","ORTEGA",2,NA,"E8","CTW062617990",9010,8,80,10,1432.913777
